OBJECTID,globalid,nhfr_uid,nhfr_facility_code,country,iso,state,lga,lga_name_disagreement,ward,ward_name_disagreement,facility_name,facility_name_source,ownership,ownership_type,facility_level,facility_level_option,latitude,longitude,geocoordinates_source,last_updated,x,y
6516,a6dfaef8-6821-4262-bbda-aacd2cb00d4f,80881817.0,19/36/1/1/1/0021,Nigeria,NGA,Kano,Sumaila,0,Massu,0,Gwanda Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.133623,8.884412,GRID3_EHEALTH,2024-11-11,8.88441200000005,11.1336230000001
6517,50dc9297-c04d-4675-ad64-0473cc0ceb21,16603847.0,19/36/1/1/1/0039,Nigeria,NGA,Kano,Sumaila,0,Rimi,0,Tukuda Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.329695,9.116185,GRID3_EHEALTH,2024-11-11,9.11618500000003,11.3296950000001
6518,3f67a9f0-6d5f-405a-8a18-ec57578d1fd5,15508928.0,19/37/1/1/1/0003,Nigeria,NGA,Kano,Takai,0,Bagwaro,0,Bango Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.322915,9.142606,GRID3_EHEALTH,2024-11-11,9.14260600000006,11.322915
6519,f4dca4f0-9822-424c-aed9-5e4b4875b8be,28256238.0,19/37/1/1/1/0016,Nigeria,NGA,Kano,Takai,0,Farunruwa,0,Jigawa (Tak) Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.470187,9.234693,GRID3_EHEALTH,2024-11-11,9.23469300000005,11.4701870000001
6520,c078220d-fe85-4603-9715-c738ebd3abb8,83354509.0,19/37/1/1/1/0020,Nigeria,NGA,Kano,Takai,0,Takai,0,Kan Iyaka Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.611597,9.085984,GRID3_EHEALTH,2024-11-11,9.08598400000005,11.6115970000001
6522,5b5a2434-426c-4534-be39-09a5e774f904,25247852.0,19/39/1/1/1/0019,Nigeria,NGA,Kano,Tofa,0,Yanoko,0,Yanoko Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.054971,8.297253,GRID3_EHEALTH,2024-11-11,8.29725300000007,12.054971
6523,a880152d-be7f-48b0-9f64-bd0247fcd597,66332469.0,19/42/1/1/1/0026,Nigeria,NGA,Kano,Ungogo,0,Fanisau,0,Yola Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.063985,8.533772,GRID3_EHEALTH,2024-11-11,8.53377200000006,12.0639850000001
6524,7e01b4a6-c474-47a5-9ca1-5821c0cb5d7c,33410892.0,19/39/1/1/1/0004,Nigeria,NGA,Kano,Ungogo,0,Ungogo,0,Doka Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.095915,8.468905,GRID3_EHEALTH,2024-11-11,8.46890500000006,12.095915
6525,55851773-1c99-4802-b1f7-18e1d127aa30,63999431.0,19/08/1/1/1/0032,Nigeria,NGA,Kano,Danbatta,0,Gwarabjawa,0,Tsaraka Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.440134,8.604037,GRID3_EHEALTH,2024-11-11,8.60403700000006,12.4401340000001
6527,7135bf0a-0950-4462-8fba-02d93d9ed911,21374470.0,19/08/1/1/1/0019,Nigeria,NGA,Kano,Danbatta,0,Saidawa,0,Koya (Dambatta) Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.264147,8.619921,GRID3_EHEALTH,2024-11-11,8.61992100000003,12.264147
6528,2e04cfa7-9b55-4ced-a1a6-0dd3d07acc31,69821945.0,19/07/1/1/1/0018,Nigeria,NGA,Kano,Tarauni,0,Daurawa,0,Daurawa Primary Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,11.969116,8.555484,GRID3_EHEALTH,2024-11-11,8.55548400000004,11.969116
6529,89a2047d-9766-44b1-8a93-290bddc13725,72814205.0,19/38/1/1/1/0010,Nigeria,NGA,Kano,Tarauni,0,Daurawa,0,Kundila Primary Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,11.964216,8.556061,GRID3_EHEALTH,2024-11-11,8.55606100000006,11.964216
6530,09c87681-2b31-48ea-b408-54abfbb2e7df,51417089.0,19/12/1/1/1/0003,Nigeria,NGA,Kano,Fagge,0,Fagge B,0,Galadima Fagge Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,12.007889,8.528395,GRID3_EHEALTH,2024-11-11,8.52839500000005,12.007889
6531,0fbbfcf3-cbcc-434b-8e81-5a1a4abcf4df,55221658.0,19/18/1/1/1/0021,Nigeria,NGA,Kano,Gezawa,0,Tumbau,0,Tumbau Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.992912,8.81153,GRID3_EHEALTH,2024-11-11,8.81153000000006,11.992912
6532,79d9d883-8f8f-431c-9529-d39f87b7f2d8,19970687.0,19/24/1/1/1/0014,Nigeria,NGA,Kano,Kiru,0,Galadimawa,0,Galadimawa (Kku) Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.751948,8.229969,GRID3_EHEALTH,2024-11-11,8.22996900000004,11.751948
6533,2a6a6866-867b-4a48-80bf-92a767f9f27c,12394544.0,19/36/1/1/1/0023,Nigeria,NGA,Kano,Sumaila,0,Kanawa,0,Kanawa Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,11.430458,9.025563,GRID3_EHEALTH,2024-11-11,9.02556300000003,11.430458
6534,a82b9d57-eef8-4e64-ad84-1997936c31f4,45339032.0,19/43/1/1/1/0002,Nigeria,NGA,Kano,Warawa,0,Amarawa,0,Amarawa (Wra) Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.898873,8.770875,GRID3_EHEALTH,2024-11-11,8.77087500000005,11.898873
6535,1cdbd58b-15c0-4da7-8091-e747e00cf578,83536695.0,19/43/1/1/1/0008,Nigeria,NGA,Kano,Warawa,0,Imawa,0,Imawa (Wra) Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.885997,8.815625,GRID3_EHEALTH,2024-11-11,8.81562500000007,11.885997
6536,5e92ef55-bcfc-4f27-985b-e1cf64e07dda,29115714.0,19/24/1/1/1/0022,Nigeria,NGA,Kano,Doguwa,0,Maraku Kiru,0,Maraku Primary Health Clinic,NHFR_2024,Public,Local Government,Primary,Health Post,10.648667,8.686986,GRID3_EHEALTH,2024-11-11,8.68698600000005,10.648667
6537,ee309172-cca8-4e34-a8b6-7c17e9a88ed9,51545460.0,19/23/1/1/1/0023,Nigeria,NGA,Kano,Kibiya,0,Unguwar Gai,0,Unguwar Liman Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.61169434,8.662475586,GRID3_EHEALTH,2024-11-11,8.66247558600003,11.61169434
6538,a544c2b4-a88d-4b12-8c2d-a9ef9ca6f7ce,16867649.0,19/27/1/1/1/0018,Nigeria,NGA,Kano,Takai,0,Karfi (Takai Lga),0,Karfi Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,11.45669,9.155197,GRID3_EHEALTH,2024-11-11,9.15519700000004,11.45669
6539,dc79ac14-2bde-4331-87be-2540d44ba22c,30026232.0,19/16/1/1/1/0026,Nigeria,NGA,Kano,Gaya,0,Wudilawa Gaya,0,Kurna Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.789349,8.887744,GRID3_EHEALTH,2024-11-11,8.88774400000005,11.7893490000001
6540,31cd76e7-67f9-453e-9f47-0a1381297c8e,37950924.0,19/16/1/1/1/0027,Nigeria,NGA,Kano,Gaya,0,Wudilawa Gaya,0,Malamawa Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.77603,8.911034,GRID3_EHEALTH,2024-11-11,8.91103400000003,11.77603
6541,13e5c431-bcf7-4a3c-aabd-1d0ea2900298,67921408.0,19/14/1/1/1/0007,Nigeria,NGA,Kano,Garko,0,Gurjiya (Gak),0,Gurjiya (Gak) Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.642537,8.843636,GRID3_EHEALTH,2024-11-11,8.84363600000006,11.6425370000001
6542,f1c11ea3-eb57-4d37-8273-48158fd4d69c,13338915.0,19/04/1/1/1/0014,Nigeria,NGA,Kano,Bebeji,0,Kuki,0,Kuki Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.426338,8.363842,GRID3_EHEALTH,2024-11-11,8.36384200000003,11.426338
6543,1a3b1b53-8862-4ff5-a66e-eb4a0148a82e,75891721.0,19/13/1/1/1/0001,Nigeria,NGA,Kano,Gabasawa,0,Mekiya,0,Badawa Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.256389,8.887742,GRID3_EHEALTH,2024-11-11,8.88774200000006,12.2563890000001
6544,372a0149-2d6a-48eb-afef-6f5acc700aab,32876277.0,19/29/1/1/1/0031,Nigeria,NGA,Kano,Makoda,0,Barbar Ruga,0,Dalal (Mak) Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.368291,8.516584,GRID3_EHEALTH,2024-11-11,8.51658400000002,12.3682910000001
6545,2fdd5285-2d9a-4ad7-b4bb-4fb160ada5ac,53942321.0,19/13/1/1/1/0023,Nigeria,NGA,Kano,Gabasawa,0,Yumbu,0,Yama Kanawa Health Post,NHFR_2024,Public,Unknown,Primary,Health Post,12.270885,8.811603,GRID3_EHEALTH,2024-11-11,8.81160300000005,12.270885
6546,02102e63-ebac-4924-b449-df3aa19cbea5,33066460.0,19/10/1/1/1/0033,Nigeria,NGA,Kano,Dawakin Tofa,0,Marke,0,Marke Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,12.128773,8.271503,GRID3_EHEALTH,2024-11-11,8.27150300000005,12.128773
6547,b66ee4b7-ce1d-4120-9460-4be79fbcef09,59942787.0,19/05/1/1/1/0022,Nigeria,NGA,Kano,Bichi,0,Kau Kau,0,Kau Kau Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.26319336,8.24906585,GRID3_EHEALTH,2024-11-11,8.24906585000002,12.2631933600001
6548,ff7c30a5-7779-44a4-ae22-ac61667228c4,83444870.0,19/19/1/1/1/0021,Nigeria,NGA,Kano,Gwarzo,0,Sabon Birni G/Karma,0,Sabon Birni Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,11.856203,8.031366,GRID3_EHEALTH,2024-11-11,8.03136600000005,11.8562030000001
6549,f220bce6-450c-4440-ba74-cb8173b3d1aa,76614243.0,19/31/1/1/1/0012,Nigeria,NGA,Kano,Nasarawa,0,Kawaji,0,Kawaji Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Center,12.010365,8.577801,GRID3_EHEALTH,2024-11-11,8.57780100000002,12.010365
6550,ea087b5d-9c51-46ed-8a12-291a2c6db1ca,33897220.0,19/37/1/1/1/0019,Nigeria,NGA,Kano,Takai,0,Kukah,0,Kafinsidda Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.523918,9.065879,GRID3_EHEALTH,2024-11-11,9.06587900000005,11.523918
6551,25658780-5e35-4612-994a-fdc5b28d6960,45947229.0,19/10/1/1/1/0027,Nigeria,NGA,Kano,Dawakin Tofa,0,Marke,0,Kaleku Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.1376495732,8.32607543538,GRID3_EHEALTH,2024-11-11,8.32607543500006,12.137649573
6552,106ef8d1-1d59-4834-a654-aa0409ded6d6,15629782.0,19/25/1/1/1/0025,Nigeria,NGA,Kano,Kumbotso,0,Mariri,0,Zara Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.9272700002,8.61117600009,GRID3_EHEALTH,2024-11-11,8.61117600000006,11.92727
6554,8778dc7d-4840-45ef-af7b-d05315e1640c,84145179.0,19/07/1/1/1/0006,Nigeria,NGA,Kano,Dala,0,Gwammaja,0,Gwammaja Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,12.020179,8.507515,GRID3_EHEALTH,2024-11-11,8.50751500000007,12.020179
6555,c0f63327-50ef-4b75-86b1-791c17eae0ef,43953166.0,19/19/1/1/1/0011,Nigeria,NGA,Kano,Gwarzo,0,Kara,0,Koya (Gwarzo) Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.882408,7.954199,GRID3_EHEALTH,2024-11-11,7.95419900000007,11.8824080000001
6556,db6895f4-9d6a-466c-af24-4b9caeca33b5,73594711.0,19/32/1/1/1/0011,Nigeria,NGA,Kano,Rano,0,Zurgu,1,Ruwan Kanya Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.46917833,8.504618333,GRID3_EHEALTH,2024-11-11,8.50461833300005,11.46917833
6557,d72451ca-c7ff-454f-b9c3-be84843b4946,26106874.0,19/10/1/1/1/0042,Nigeria,NGA,Kano,Dawakin Tofa,0,Jalli,0,Yumfawa Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,12.1873728,8.4884276,GRID3_EHEALTH,2024-11-11,8.48842760000002,12.1873728
6558,ba1d3ae2-954c-4f95-a77c-1f8d5fc5b258,34000126.0,19/44/1/1/1/0020,Nigeria,NGA,Kano,Wudil,0,Lajawa,0,Yandoji Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.8814076628,8.88751408896,GRID3_EHEALTH,2024-11-11,8.88751408900004,11.8814076630001
6569,4140ad79-d793-45fa-8c4c-c3b734bd854d,13166967.0,19/10/1/1/1/0045,Nigeria,NGA,Kano,Dawakin Tofa,0,Tattarawa,0,Zaura Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.21264167,8.38894,GRID3_EHEALTH,2024-11-11,8.38894000000005,12.21264167
6570,500b3e45-30ea-4316-9f72-dadf0895810b,40775281.0,19/19/1/1/1/0020,Nigeria,NGA,Kano,Gwarzo,0,Lakwaya,0,Rugoji Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.00539333,7.877905,GRID3_EHEALTH,2024-11-11,7.87790500000006,12.0053933300001
6571,c7fdbce9-0c8d-4523-b015-4d0c4e932077,85499398.0,19/20/1/1/1/0024,Nigeria,NGA,Kano,Kabo,0,Durun,0,Sharifai Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.9058219,8.2307499,GRID3_EHEALTH,2024-11-11,8.23074990000003,11.9058219
8583,283266fc-d39a-4722-ab84-dc2460e18e67,32465200.0,19/12/1/2/2/0010,Nigeria,NGA,Kano,Fagge,0,Rijiyar Lemo,0,Kunya Hospital and Maternity,NHFR_2024,Private,For Profit,Secondary,Primary Health Clinic,12.0449690002,8.48237799958,GRID3_EHEALTH,2024-11-11,8.48237800000004,12.044969
8629,55f88c30-8e9e-4409-b5d5-87e267c2d1ed,23959512.0,19/17/1/1/1/0018,Nigeria,NGA,Kano,Gwale,0,Mandawari,0,Sabon Sara Health Clinic,NHFR_2024,Public,Unknown,Primary,Primary Health Center,11.9952435534,8.51025765052,GRID3_EHEALTH,2024-11-11,8.51025765100007,11.995243553
8631,07f2d57f-4eaf-4a56-9a6e-0db6dc2d2953,32785806.0,19/07/1/1/1/0019,Nigeria,NGA,Kano,Dala,0,Kofar Ruwa,1,Kofar Ruwa Basic Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,12.02893066,8.490905762,GRID3_EHEALTH,2024-11-11,8.49090576200007,12.0289306600001
8632,82b48ce7-2f0f-444f-a861-6da9719b72bc,36812963.0,19/42/1/1/1/0025,Nigeria,NGA,Kano,Ungogo,0,Ungogo,0,Ungogo Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,12.092094,8.490486,GRID3_EHEALTH,2024-11-11,8.49048600000003,12.092094
8638,6c83f492-72a7-44c5-a2fe-3d04c872d365,57928498.0,19/07/1/1/1/0014,Nigeria,NGA,Kano,Dala,0,Yalwa Dala,1,Mailafiya Sanka Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,12.00333,8.50507,GRID3_EHEALTH,2024-11-11,8.50507000000005,12.0033300000001
8639,f608b54b-9638-4353-b5bd-3952bedc4f2d,21862023.0,19/36/1/1/1/0004,Nigeria,NGA,Kano,Sumaila,0,Gediya,0,Bakin Lahadi Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,11.356715,8.946323333,GRID3_EHEALTH,2024-11-11,8.94632333300007,11.3567150000001
8640,4c88fa31-29d2-470b-8bbb-8d8987498d1b,51120569.0,19/40/1/1/1/0013,Nigeria,NGA,Kano,Tsanyawa,0,Daddarawa,1,Rage Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,12.29716333,7.985693333,GRID3_EHEALTH,2024-11-11,7.98569333300003,12.29716333
8641,f3bab35f-b022-4262-b1a1-3d2ad79cf8e3,77598585.0,19/41/1/1/1/0026,Nigeria,NGA,Kano,Tudun Wada,0,Yaryasa,0,Yaryasa Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,11.34028667,8.305813333,GRID3_EHEALTH,2024-11-11,8.30581333300006,11.3402866700001
8642,fa3a7abd-38f4-4c58-9196-e65c3dba35a6,23417118.0,19/42/1/1/1/0032,Nigeria,NGA,Kano,Ungogo,0,Zango Ungogo,0,Dantamashe Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,12.0488709,8.5799151,GRID3_EHEALTH,2024-11-11,8.57991510000005,12.0488709000001
8643,38bc109a-789d-4198-a279-8ed8380a88a2,38955774.0,19/42/1/1/2/0010,Nigeria,NGA,Kano,Ungogo,0,Zango Ungogo,0,Sassauka and Diagnostics Clinic,NHFR_2024,Private,For Profit,Primary,Primary Health Clinic,12.0471282,8.5770772,GRID3_EHEALTH,2024-11-11,8.57707720000008,12.0471282
9632,45faf6ca-201a-45e3-b3eb-99cf7250dcb4,26317643.0,19/12/1/1/2/0008,Nigeria,NGA,Kano,Fagge,0,Fagge A,1,Sabo Garba Maternity and  Child Health Clinic,NHFR_2024,Public,Not For Profit,Primary,Primary Health Clinic,12.004406,8.528766,GRID3_EHEALTH,2024-11-11,8.52876600000008,12.0044060000001
17292,a134d0fd-3df2-40b5-933d-daf3626edd86,14796990.0,19/24/1/1/1/0025,Nigeria,NGA,Kano,Kiru,0,Kiru,0,Tahfizul Quranic School Clinic,NHFR_2024,Public,State Government,Primary,Health Post,11.7085103396,8.14680970958,GRID3_EHEALTH,2024-11-11,8.14680971000007,11.70851034
17293,9de3780a-4c0a-4a6b-aa0c-6fe0333e90c9,84328064.0,19/41/1/1/1/0007,Nigeria,NGA,Kano,Tudun Wada,0,Jan Dutse,0,Faskar Ma'Aji Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.3005360004,8.3715920003,GRID3_EHEALTH,2024-11-11,8.37159200000002,11.300536
17294,ffdc9ba5-eee2-4954-be40-a935f67f97cb,13111430.0,19/27/1/1/1/0014,Nigeria,NGA,Kano,Kura,0,Dalili,0,Hadeja Jama'Are Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.7776227915,8.41997839118,GRID3_EHEALTH,2024-11-11,8.41997839100003,11.7776227910001
17295,a082bd8f-8de2-4fe6-ae68-4264cd83fa97,18009662.0,19/09/1/1/1/0006,Nigeria,NGA,Kano,Dawakin Kudu,0,Daba,1,Fan'Ido Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.6703832927,8.67750737716,GRID3_EHEALTH,2024-11-11,8.67750737700004,11.670383293
17296,69c26a2f-cb2f-45c3-8960-e5b5efc95396,20276338.0,19/44/1/1/2/0001,Nigeria,NGA,Kano,Wudil,0,Sabon Gari (Wdll),0,Al Hilal Nursing and Maternity Home,NHFR_2024,Private,For Profit,Secondary,Primary Health Clinic,11.7935030003,8.83886199979,GRID3_EHEALTH,2024-11-11,8.83886200000006,11.793503
17297,c1dbea11-df3d-4e0a-a918-09dc12ec8166,66742802.0,19/01/1/1/1/0015,Nigeria,NGA,Kano,Ajingi,0,Toranke,0,Karadagaji Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,11.9299771231,9.15516538971,GRID3_EHEALTH,2024-11-11,9.15516539000004,11.9299771230001
17298,babb002b-99da-4a42-a6e2-c8a6b8b9becc,42053760.0,19/12/1/1/1/0033,Nigeria,NGA,Kano,Fagge,0,Sabon Gari West,0,Emotan Clinic,NHFR_2024,Private,For Profit,Primary,Primary Health Clinic,12.0186260003,8.53150699996,GRID3_EHEALTH,2024-11-11,8.53150700000003,12.018626
17299,ce797398-ab23-4ecd-ad69-c086e883e37a,63230875.0,19/22/1/1/1/0013,Nigeria,NGA,Kano,Karaye,0,Yola Ward,0,Ma'A Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.6864380696,7.94666933359,GRID3_EHEALTH,2024-11-11,7.94666933400003,11.6864380700001
17300,13aa2649-7121-4b48-88fa-03af81e3da6c,68290318.0,19/25/1/1/1/0015,Nigeria,NGA,Kano,Kumbotso,0,Na'Ibawa,0,Naibawa Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,11.9389550002,8.56906500048,GRID3_EHEALTH,2024-11-11,8.56906500000002,11.938955
17301,5e700712-7b7e-46ad-bf59-df3d23221bc1,14037858.0,19/01/1/1/1/0016,Nigeria,NGA,Kano,Ajingi,0,Kunkurawa,0,Kara Makama Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.9569790004,9.07412299964,GRID3_EHEALTH,2024-11-11,9.07412300000004,11.956979
17302,5c3a7551-cf95-4645-9ae2-7345717bab2a,63104344.0,19/19/1/1/1/0009,Nigeria,NGA,Kano,Gwarzo,0,Jama'A,0,Jama'A Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,11.8151786191,7.86612812987,GRID3_EHEALTH,2024-11-11,7.86612813000005,11.8151786190001
17303,8a76f110-b392-4837-9e19-a11db9fbb52c,58223291.0,19/42/1/2/2/0002,Nigeria,NGA,Kano,Ungogo,0,Bachirawa,0,Unicare Hospital,NHFR_2024,Private,For Profit,Secondary,Primary Health Center,12.0672740003,8.46192999969,GRID3_EHEALTH,2024-11-11,8.46193000000005,12.0672740000001
17304,e52036c3-0102-4b8f-9478-933c69b5e90d,60581553.0,19/21/1/1/1/0015,Nigeria,NGA,Kano,Kano Municipal,0,Zaitawa,0,Yan Awaki Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,12.0094530001,8.52292500013,GRID3_EHEALTH,2024-11-11,8.52292500000004,12.0094530000001
17305,b03b6ac6-dcbf-4a5d-838e-73d473fce897,59164409.0,19/23/1/1/1/0018,Nigeria,NGA,Kano,Kibiya,0,Fassi,0,Saya Saya Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,11.3949023495,8.66857139209,GRID3_EHEALTH,2024-11-11,8.66857139200005,11.3949023490001
17306,c877335e-9c48-4b76-91ac-63914727f7fe,80369127.0,19/24/1/1/1/0003,Nigeria,NGA,Kano,Kiru,0,Ba'Awa,0,Ba'Awa Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,11.5984028008,7.9871643181,GRID3_EHEALTH,2024-11-11,7.98716431800005,11.5984028010001
17307,aa423b87-94e0-48c0-ba6d-975b5bfb40aa,86426530.0,19/25/1/1/1/0021,Nigeria,NGA,Kano,Kumbotso,0,Dan Maliki,0,Turai Yaradua Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,11.9531201798,8.51505159278,GRID3_EHEALTH,2024-11-11,8.51505159300007,11.95312018
17308,bb019a48-1c2e-4d1a-916c-9da9d9ebcc62,85499660.0,19/37/1/1/1/0023,Nigeria,NGA,Kano,Takai,0,Zuga,0,Kogo Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.5805284896,9.15570184007,GRID3_EHEALTH,2024-11-11,9.15570184000006,11.5805284900001
17309,09fa4cee-5a54-4328-90b1-67ae1418a6b3,80725026.0,19/43/1/1/1/0014,Nigeria,NGA,Kano,Warawa,0,Yan Dalla,0,Police Academy Primary Health Clinic,NHFR_2024,Public,Federal Government,Primary,Primary Health Clinic,11.8191329997,8.80956899989,GRID3_EHEALTH,2024-11-11,8.80956900000007,11.819133
17310,f7e9cbd5-375d-4a5e-bb82-b92c0376debc,62709415.0,19/39/1/1/1/0017,Nigeria,NGA,Kano,Tofa,0,Wangara Tofa,0,Tabanni Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.9724280665,8.30848356707,GRID3_EHEALTH,2024-11-11,8.30848356700005,11.9724280660001
17311,8f4e401d-12e3-4b4b-a098-acf0fc7e48ca,44732385.0,19/12/1/2/2/0017,Nigeria,NGA,Kano,Fagge,0,Fagge A,1,Sabo Clinic,NHFR_2024,Private,For Profit,Primary,Primary Health Clinic,12.0129162932,8.52683484217,GRID3_EHEALTH,2024-11-11,8.52683484200003,12.012916293
17314,88fea611-bd5d-42aa-a269-a8a6b37643bc,81593260.0,19/33/1/1/1/0009,Nigeria,NGA,Kano,Rogo,0,Beli,0,Sabon Layin Hago Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.4799180003,7.8311440001,GRID3_EHEALTH,2024-11-11,7.83114400000005,11.4799180000001
17315,fc2c83fa-22ca-4048-b433-2a492fb63ccc,30647869.0,19/21/1/2/1/0004,Nigeria,NGA,Kano,Kano Municipal,0,Kankarofi,0,Nuhu Bamalli General Hospital,NHFR_2024,Public,State Government,Secondary,Primary Health Clinic,11.9912559997,8.52898000024,GRID3_EHEALTH,2024-11-11,8.52898000000005,11.991256
17316,a0a923f9-ad08-46da-9b8d-e7e8d00d5d84,54725119.0,19/31/1/1/1/0025,Nigeria,NGA,Kano,Nasarawa,0,Tudunwada (Nsr),0,Ecwa Health Clinic and Maternity,NHFR_2024,Public,Local Government,Primary,Primary Health Center,12.0148449997,8.54475699996,GRID3_EHEALTH,2024-11-11,8.54475700000006,12.014845
17317,d6df713e-dd53-49a4-a98f-62c92ee6df88,42838223.0,19/31/1/2/2/0001,Nigeria,NGA,Kano,Nasarawa,0,Tudunwada (Nsr),1,Ahmadiyya Muslim Hospital,NHFR_2024,Private,Not For Profit,Secondary,Primary Health Center,12.0065490001,8.54808700022,GRID3_EHEALTH,2024-11-11,8.54808700000007,12.0065490000001
17318,9fb6a29f-7cb8-4565-8193-5ac0a7f631ab,61271357.0,19/38/1/2/2/0008,Nigeria,NGA,Kano,Tarauni,0,Tarauni (Gbsa),0,Standard Hospital Specialist,NHFR_2024,Private,For Profit,Secondary,General Hospital,11.9782739999,8.55944299994,GRID3_EHEALTH,2024-11-11,8.55944300000004,11.9782740000001
17319,0a85d656-5689-4a24-b88f-239ec463df92,56517079.0,19/02/1/1/1/0027,Nigeria,NGA,Kano,Albasu,0,Faragai,0,Sabon Garin Naira Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.6652030693,8.96390705009,GRID3_EHEALTH,2024-11-11,8.96390705000005,11.665203069
17320,ea5c117e-086b-4059-95b7-48cdc6fda70b,19699054.0,19/41/1/1/1/0026,Nigeria,NGA,Kano,Tudun Wada,0,Shuwaki (Twd),0,Shuwaki Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,11.2934707886,8.41052447876,GRID3_EHEALTH,2024-11-11,8.41052447900006,11.293470789
17321,0bf696d8-832c-4726-b23f-eba7b4dc8f2d,33549066.0,19/22/1/1/1/0023,Nigeria,NGA,Kano,Karaye,0,Magajin Gari,0,Karaye Evangelical Church Of West Africa (Ecwa) Clinic,NHFR_2024,Private,For Profit,Primary,Health Post,11.7760979995,8.02454899951,GRID3_EHEALTH,2024-11-11,8.02454899900005,11.7760979990001
17322,1ca3f7e8-82c3-44ac-8254-86db7d61540b,28824634.0,19/26/1/1/1/0024,Nigeria,NGA,Kano,Kunchi,0,Garin Sheme,0,Rigana Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.3779485344,8.21018572464,GRID3_EHEALTH,2024-11-11,8.21018572500003,12.377948534
